project_name, built_out, project_id, dpd, acres, dpa, taz, stat, prod, type, key, year_seq, year, amount
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,C,H,2,572,4,1997,56
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,C,H,2,572,5,1998,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,2,573,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,2,573,2,2010,258
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,2,573,3,2011,158
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,2,573,4,2012,84
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,2,573,5,2013,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,3,574,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,3,574,2,2011,72
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,143352,2,601,P,H,3,574,3,2012,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,2,1995,103
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,3,1996,89
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,4,1997,58
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,5,1998,2
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,6,1999,3
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,7,2000,13
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,8,2001,31
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,9,2002,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,10,2003,7
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,11,2004,24
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,1,575,12,2005,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,2,576,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,2,576,2,1997,96
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,2,576,3,1998,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,2,576,4,2009,60
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,C,H,2,576,5,2010,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,P,H,3,577,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,P,H,3,577,2,2010,72
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,104076,2,602,P,H,3,577,3,2011,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,1,578,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,1,578,2,1993,74
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,1,578,3,1994,178
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,1,578,4,1995,45
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,1,578,5,1996,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,2,579,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,2,579,2,1993,88
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,37310,2,606,C,H,2,579,3,1994,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,27619,2,591,C,H,2,580,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,27619,2,591,C,H,2,580,2,2009,180
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,11,27619,2,591,C,H,2,580,3,2010,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,0,52761,2,602,C,H,1,581,1,1986,0
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,0,52761,2,602,C,H,1,581,2,1990,162
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,0,52761,2,602,C,H,1,581,3,1991,351
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,0,52761,2,602,C,H,1,581,4,1992,6
 GOV: VILLAGES OF KAPOLEI (KAPOLE,3424,267,0,52761,2,602,C,H,1,581,5,1993,0
 GOV: KAPOLEI JUDICIARY COMPLEX,0,268,70,6500,2,594,C,E,2,582,1,1998,0
 GOV: KAPOLEI JUDICIARY COMPLEX,0,268,70,6500,2,594,C,E,2,582,2,2010,225
 GOV: KAPOLEI JUDICIARY COMPLEX,0,268,70,6500,2,594,C,E,2,582,3,2011,0
 GOV: KALAELOA,6495,269,0,307000,2,571,P,H,3,583,1,1998,0
 GOV: KALAELOA,6495,269,0,307000,2,571,P,H,3,583,2,2015,97
 GOV: KALAELOA,6495,269,0,307000,2,571,P,H,3,583,3,2040,95
 GOV: KALAELOA,6495,269,0,307000,2,571,P,H,3,583,4,2041,0
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,6,584,1,1998,0
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,6,584,2,2020,15
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,6,584,3,2038,0
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,8,585,1,1998,0
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,8,585,2,2015,35
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,8,585,3,2039,36
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,8,585,4,2040,0
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,9,586,1,1998,0
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,9,586,2,2015,40
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,9,586,3,2034,30
 GOV: KALAELOA,6495,269,0,307000,2,571,C,E,9,586,4,2035,0
 GOV: KALAELOA,6495,269,90,36000,2,572,C,E,8,587,1,1998,0
 GOV: KALAELOA,6495,269,90,36000,2,572,C,E,8,587,2,2023,50
 GOV: KALAELOA,6495,269,90,36000,2,572,C,E,8,587,3,2024,0
 GOV: KALAELOA,6495,269,70,71000,2,573,C,E,6,588,1,1998,0
 GOV: KALAELOA,6495,269,70,71000,2,573,C,E,6,588,2,2023,10
 GOV: KALAELOA,6495,269,70,71000,2,573,C,E,6,588,3,2036,0
 GOV: KALAELOA,6495,269,70,71000,2,573,C,E,8,589,1,1998,0
 GOV: KALAELOA,6495,269,70,71000,2,573,C,E,8,589,2,2023,10
 GOV: KALAELOA,6495,269,70,71000,2,573,C,E,8,589,3,2036,0
 GOV: KALAELOA,6495,269,3,503000,2,574,P,H,3,590,1,1998,0
 GOV: KALAELOA,6495,269,3,503000,2,574,P,H,3,590,2,2015,153
 GOV: KALAELOA,6495,269,3,503000,2,574,P,H,3,590,3,2040,150
 GOV: KALAELOA,6495,269,3,503000,2,574,P,H,3,590,4,2041,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,5,591,1,1998,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,5,591,2,2015,30
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,5,591,3,2035,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,6,592,1,1998,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,6,592,2,2015,35
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,6,592,3,2038,54
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,6,592,4,2039,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,1,1998,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,2,2015,43
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,3,2020,83
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,4,2023,97
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,5,2024,55
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,6,2028,45
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,7,2029,10
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,8,593,8,2030,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,9,594,1,1998,0
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,9,594,2,2015,23
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,9,594,3,2038,54
 GOV: KALAELOA,6495,269,3,503000,2,574,C,E,9,594,4,2039,0
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,1,1986,0
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,2,1992,41
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,3,1993,434
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,4,1994,242
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,5,1995,0
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,6,1996,3
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,1,595,7,1997,0
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,2,596,1,1986,0
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,2,596,2,1993,286
 GOV: WEST LOCH FAIRWAYS II,1006,270,0,145484,2,550,C,H,2,596,3,1994,0
 GOV: EAST KAPOLEI HIGH SCHOOL,0,271,70,44235,2,605,C,E,8,597,1,1998,0
 GOV: EAST KAPOLEI HIGH SCHOOL,0,271,70,44235,2,605,C,E,8,597,2,2015,90
 GOV: EAST KAPOLEI HIGH SCHOOL,0,271,70,44235,2,605,C,E,8,597,3,2016,0
 GOV: EAST KAPOLEI HIGH SCHOOL,0,271,70,8399,2,605,C,E,8,598,1,1998,0
 GOV: EAST KAPOLEI HIGH SCHOOL,0,271,70,8399,2,605,C,E,8,598,2,2015,10
 GOV: EAST KAPOLEI HIGH SCHOOL,0,271,70,8399,2,605,C,E,8,598,3,2016,0
 GOV: KAUOLU DEVELOPMENT,400,272,0,18601,3,447,C,H,3,599,1,1986,0
 GOV: KAUOLU DEVELOPMENT,400,272,0,18601,3,447,C,H,3,599,2,2008,330
 GOV: KAUOLU DEVELOPMENT,400,272,0,18601,3,447,C,H,3,599,3,2009,70
 GOV: KAUOLU DEVELOPMENT,400,272,0,18601,3,447,C,H,3,599,4,2010,0
 GOV: WHITMORE CIRCLE,44,273,12,2092,3,526,C,H,3,600,1,1986,0
 GOV: WHITMORE CIRCLE,44,273,12,2092,3,526,C,H,3,600,2,1990,44
 GOV: WHITMORE CIRCLE,44,273,12,2092,3,526,C,H,3,600,3,1991,0
 GOV: WILIKINA PARK ELDERLY,64,274,12,650,3,523,C,H,3,601,1,1986,0
 GOV: WILIKINA PARK ELDERLY,64,274,12,650,3,523,C,H,3,601,2,1994,64
 GOV: WILIKINA PARK ELDERLY,64,274,12,650,3,523,C,H,3,601,3,1995,0
 GOV: KAILUA ELDERLY,81,275,0,1760,5,734,C,H,3,602,1,1986,0
 GOV: KAILUA ELDERLY,81,275,0,1760,5,734,C,H,3,602,2,1994,81
 GOV: KAILUA ELDERLY,81,275,0,1760,5,734,C,H,3,602,3,1995,0
 GOV: KANEOHE ELDERLY,75,276,0,1510,5,716,C,H,3,603,1,1986,0
 GOV: KANEOHE ELDERLY,75,276,0,1510,5,716,C,H,3,603,2,2001,75
 GOV: KANEOHE ELDERLY,75,276,0,1510,5,716,C,H,3,603,3,2002,0
 GOV: WAIMANALO VILLAGE (SELF-HEL,40,277,0,4890,5,758,C,H,1,604,1,1986,0
 GOV: WAIMANALO VILLAGE (SELF-HEL,40,277,0,4890,5,758,C,H,1,604,2,1995,26
 GOV: WAIMANALO VILLAGE (SELF-HEL,40,277,0,4890,5,758,C,H,1,604,3,1996,0
 GOV: WAIMANALO VILLAGE (SELF-HEL,40,277,0,2633,5,759,C,H,1,605,1,1986,0
 GOV: WAIMANALO VILLAGE (SELF-HEL,40,277,0,2633,5,759,C,H,1,605,2,1995,14
 GOV: WAIMANALO VILLAGE (SELF-HEL,40,277,0,2633,5,759,C,H,1,605,3,1996,0
 GOV: WAIMANALO PUBLIC HOUSING (H,25,278,0,2523,5,758,C,H,2,606,1,1986,0
 GOV: WAIMANALO PUBLIC HOUSING (H,25,278,0,2523,5,758,C,H,2,606,2,1995,25
 GOV: WAIMANALO PUBLIC HOUSING (H,25,278,0,2523,5,758,C,H,2,606,3,1996,0
 GOV: WEINBERG VILLAGE (HHA),30,279,0,15000,5,759,C,H,1,607,1,1986,0
 GOV: WEINBERG VILLAGE (HHA),30,279,0,15000,5,759,C,H,1,607,2,1995,9
 GOV: WEINBERG VILLAGE (HHA),30,279,0,15000,5,759,C,H,1,607,3,1996,0
 GOV: WEINBERG VILLAGE (HHA),30,279,0,15000,5,759,C,H,3,608,1,1986,0
 GOV: WEINBERG VILLAGE (HHA),30,279,0,15000,5,759,C,H,3,608,2,1995,21
 GOV: WEINBERG VILLAGE (HHA),30,279,0,15000,5,759,C,H,3,608,3,1996,0
 GOV: KAHUKU VILLAGE PH IV,177,280,0,32000,6,667,P,H,1,609,1,1986,0
 GOV: KAHUKU VILLAGE PH IV,177,280,0,32000,6,667,P,H,1,609,2,2012,88
 GOV: KAHUKU VILLAGE PH IV,177,280,0,32000,6,667,P,H,1,609,3,2013,89
 GOV: KAHUKU VILLAGE PH IV,177,280,0,32000,6,667,P,H,1,609,4,2014,0
 GOV: PONDS AT PUNALUU LOTS,127,281,11,5600,6,669,C,H,3,610,1,1986,0
 GOV: PONDS AT PUNALUU LOTS,127,281,11,5600,6,669,C,H,3,610,2,1997,127
 GOV: PONDS AT PUNALUU LOTS,127,281,11,5600,6,669,C,H,3,610,3,1998,0
 GOV: WAIANAE PUBLIC HOUSING (HHA,50,282,11,10182,8,640,C,H,2,611,1,1986,0
 GOV: WAIANAE PUBLIC HOUSING (HHA,50,282,11,10182,8,640,C,H,2,611,2,1995,50
 GOV: WAIANAE PUBLIC HOUSING (HHA,50,282,11,10182,8,640,C,H,2,611,3,1996,0
 GOV: OHANA OLA O KAHUMANU - PH I,34,283,0,12382,8,635,C,H,1,612,1,1986,0
 GOV: OHANA OLA O KAHUMANU - PH I,34,283,0,12382,8,635,C,H,1,612,2,2007,16
 GOV: OHANA OLA O KAHUMANU - PH I,34,283,0,12382,8,635,C,H,1,612,3,2008,18
 GOV: OHANA OLA O KAHUMANU - PH I,34,283,0,12382,8,635,C,H,1,612,4,2009,0
 GOV: HALE WAI VISTA,215,284,12,5021,8,636,P,H,3,613,1,1998,0
 GOV: HALE WAI VISTA,215,284,12,5021,8,636,P,H,3,613,2,2010,215
 GOV: HALE WAI VISTA,215,284,12,5021,8,636,P,H,3,613,3,2011,0
 MILLER PARK (NAVY),214,285,0,0,1,379,C,H,2,614,1,1986,0
 MILLER PARK (NAVY),214,285,0,0,1,379,C,H,2,614,2,1997,158
 MILLER PARK (NAVY),214,285,0,0,1,379,C,H,2,614,3,1998,0
 PEARL CITY PENINSULA (NAVY),727,286,80,0,1,432,C,H,2,615,1,1986,0
 PEARL CITY PENINSULA (NAVY),727,286,80,0,1,432,C,H,2,615,2,1997,164
 PEARL CITY PENINSULA (NAVY),727,286,80,0,1,432,C,H,2,615,3,1998,0
 FORD ISLAND (NAVY),433,287,80,0,1,398,C,H,2,616,1,1998,0
 FORD ISLAND (NAVY),433,287,80,0,1,398,C,H,2,616,2,2008,231
 FORD ISLAND (NAVY),433,287,80,0,1,398,C,H,2,616,3,2009,0
 MARINE CORPS BASE HAWAII (KANEOH,2434,288,0,0,5,721,C,H,2,617,1,1986,0
 MARINE CORPS BASE HAWAII (KANEOH,2434,288,0,0,5,721,C,H,2,617,2,1999,237
 MARINE CORPS BASE HAWAII (KANEOH,2434,288,0,0,5,721,C,H,2,617,3,2000,0
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,1,1986,0
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,2,1991,0
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,3,1992,340
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,4,1993,270
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,5,1994,0
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,6,1997,208
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,7,1998,38
 HELEMANO HSG,888,289,80,281000,7,656,C,H,1,618,8,1999,0
 HHL: KALAWAHINE STREAMSIDE SUBD,87,290,0,35000,1,282,C,H,1,619,1,1986,0
 HHL: KALAWAHINE STREAMSIDE SUBD,87,290,0,35000,1,282,C,H,1,619,2,2000,24
 HHL: KALAWAHINE STREAMSIDE SUBD,87,290,0,35000,1,282,C,H,1,619,3,2001,63
 HHL: KALAWAHINE STREAMSIDE SUBD,87,290,0,35000,1,282,C,H,1,619,4,2002,0
 HHL: PUNCHBOWL RISE,200,291,11,4067,1,273,P,H,2,620,1,1986,0
 HHL: PUNCHBOWL RISE,200,291,11,4067,1,273,P,H,2,620,2,2013,200
 HHL: PUNCHBOWL RISE,200,291,11,4067,1,273,P,H,2,620,3,2014,0
 HHL: EAST KAPOLEI I,403,292,0,91624,2,599,P,H,1,621,1,1986,0
 HHL: EAST KAPOLEI I,403,292,0,91624,2,599,P,H,1,621,2,2011,64
 HHL: EAST KAPOLEI I,403,292,0,91624,2,599,P,H,1,621,3,2012,274
 HHL: EAST KAPOLEI I,403,292,0,91624,2,599,P,H,1,621,4,2013,65
 HHL: EAST KAPOLEI I,403,292,0,91624,2,599,P,H,1,621,5,2014,0
 HHL: HALE KALANIANAOLE,0,293,30,91624,2,599,C,E,2,622,1,1986,0
 HHL: HALE KALANIANAOLE,0,293,30,91624,2,599,C,E,2,622,2,2008,124
 HHL: HALE KALANIANAOLE,0,293,30,91624,2,599,C,E,2,622,3,2011,0
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,3,623,1,1986,0
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,3,623,2,2013,300
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,3,623,3,2014,367
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,3,623,4,2015,0
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,8,624,1,1986,0
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,8,624,2,2012,200
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,8,624,3,2013,200
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,8,624,4,2014,395
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,8,624,5,2015,0
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,9,625,1,1986,0
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,9,625,2,2012,1000
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,9,625,3,2013,1000
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,9,625,4,2014,1133
 HHL: KA MAKANA ALII (EAST KAPOLE,0,294,30,67000,2,598,C,E,9,625,5,2015,0
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,1,1986,0
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,2,2012,90
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,3,2013,0
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,4,2014,300
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,5,2015,300
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,6,2016,300
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,7,2017,110
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,1,626,8,2018,0
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,1,1986,0
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,2,2013,139
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,3,2014,200
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,4,2015,200
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,5,2016,200
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,6,2017,200
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,7,2018,200
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,8,2019,161
 HHL: EAST KAPOLEI II,2400,295,0,394254,2,546,P,H,2,627,9,2020,0
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,661,5,761,C,H,2,628,1,1986,0
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,661,5,761,C,H,2,628,2,2002,8
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,661,5,761,C,H,2,628,3,2003,0
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,7210,5,761,C,H,1,629,1,1986,0
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,7210,5,761,C,H,1,629,2,2002,2
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,7210,5,761,C,H,1,629,3,2003,0
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,7210,5,761,C,H,2,630,1,1986,0
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,7210,5,761,C,H,2,630,2,2002,76
 HHL: WAIMANALO KUPUNA HOUSING,86,296,0,7210,5,761,C,H,2,630,3,2003,0
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,982,5,761,C,H,1,631,1,1958,1
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,982,5,761,C,H,1,631,2,1959,0
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,982,5,761,C,H,1,631,3,1993,3
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,982,5,761,C,H,1,631,4,1994,0
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,1,1955,1
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,2,1956,0
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,3,1991,2
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,4,1992,14
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,5,1993,71
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,6,1994,9
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,7,1995,6
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,8,1996,0
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,9,1997,5
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,10,1998,59
 HHL: WAIMANALO RESIDENTIAL LOTS,171,297,0,26747,5,761,C,H,1,632,11,1999,0
 HHL: KUMUHAU,0,298,0,16376,5,758,P,H,1,633,1,1998,0
 HHL: KUMUHAU,0,298,0,16376,5,758,P,H,1,633,2,2011,8
 HHL: KUMUHAU,0,298,0,16376,5,758,P,H,1,633,3,2012,80
 HHL: KUMUHAU,0,298,0,16376,5,758,P,H,1,633,4,2013,14
 HHL: KUMUHAU,0,298,0,16376,5,758,P,H,1,633,5,2014,0
 HHL: WONG FARM,200,299,0,52248,5,761,P,H,1,634,1,1998,0
 HHL: WONG FARM,200,299,0,52248,5,761,P,H,1,634,2,2012,100
 HHL: WONG FARM,200,299,0,52248,5,761,P,H,1,634,3,2013,100
 HHL: WONG FARM,200,299,0,52248,5,761,P,H,1,634,4,2014,0
 HHL: KAUPUNI VILLAGE,21,300,0,3350,8,639,P,H,1,635,1,1998,0
 HHL: KAUPUNI VILLAGE,21,300,0,3350,8,639,P,H,1,635,2,2012,21
 HHL: KAUPUNI VILLAGE,21,300,0,3350,8,639,P,H,1,635,3,2013,0
 HHL: PRINCESS KAHANU ESTATES,266,301,0,51083,8,626,C,H,1,636,1,1986,0
 HHL: PRINCESS KAHANU ESTATES,266,301,0,51083,8,626,C,H,1,636,2,1996,266
 HHL: PRINCESS KAHANU ESTATES,266,301,0,51083,8,626,C,H,1,636,3,1997,0
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,1,1980,2
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,2,1981,0
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,3,1987,5
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,4,1988,9
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,5,1989,19
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,6,1990,1
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,7,1991,14
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,8,1992,1
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,9,1993,22
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,10,1994,27
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,11,1995,1
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,12,1996,7
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,13,1997,6
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,14,1998,1
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,15,1999,2
 HHL: WAIANAE KAI SUB,150,302,0,16090,8,635,C,H,1,637,16,2000,0
 HHL: WAIANAE KAI SUB,150,302,0,4022,8,636,C,H,1,638,1,1986,0
 HHL: WAIANAE KAI SUB,150,302,0,4022,8,636,C,H,1,638,2,1987,1
 HHL: WAIANAE KAI SUB,150,302,0,4022,8,636,C,H,1,638,3,1988,1
 HHL: WAIANAE KAI SUB,150,302,0,4022,8,636,C,H,1,638,4,1989,8
